100 263 253 273 21.12
200 540 524 556 33.94
300 876 860 892 35.02
400 1194 1176 1212 37.90
500 1503 1474 1531 61.15
600 1819 1788 1849 65.04
700 2163 2141 2185 46.09
800 2473 2446 2499 56.74
900 2779 2756 2802 48.59
1000 3101 3073 3129 60.49
1100 3447 3417 3477 64.33
1200 3760 3727 3793 70.37
1300 4093 4054 4133 83.54
1400 4426 4400 4451 55.11
1500 4716 4678 4753 80.63
1600 5061 5029 5092 67.59
1700 5368 5322 5415 99.97
1800 5687 5647 5727 85.53
