100 248.9 223.008548503847 274.791451496153
300 657.9 593.483377558081 722.316622441919
500 1074.05555555556 988.313169226534 1159.79794188458
700 1606.3 1503.95381362355 1708.64618637645
900 1993.5 1846.03314646741 2140.96685353259
1100 2682 2470.85370449204 2893.14629550796
