100 254.5 226.105352662059 282.894647337941
300 716.8 636.460943239178 797.139056760822
500 1145 1048.66685407612 1241.33314592388
700 1745.5 1626.18872007538 1864.81127992462
900 2178 2011.84971077142 2344.15028922858
1100 2920.11111111111 2682.09925861421 3158.12296360801
