100 644.2 588.392348356885 700.007651643115
300 1625.1 1472.39411455103 1777.80588544897
500 2530.27777777778 2344.75733970119 2715.79821585437
700 3753.2 3531.71583209918 3974.68416790082
900 4599.9 4285.48425579844 4914.31574420156
1100 6023.44444444444 5577.94032905529 6468.9485598336
