100 0.41 0.397 0.431 0.035
200 0.40 0.389 0.417 0.028
300 0.41 0.396 0.414 0.017
400 0.41 0.403 0.419 0.016
500 0.42 0.406 0.428 0.023
600 0.41 0.407 0.422 0.015
700 0.42 0.408 0.423 0.015
800 0.42 0.409 0.428 0.019
900 0.42 0.408 0.426 0.018
1000 0.41 0.399 0.429 0.030
1100 0.42 0.403 0.428 0.025
1200 0.42 0.419 0.427 0.008
1300 0.42 0.413 0.430 0.017
1400 0.43 0.418 0.438 0.021
1500 0.42 0.413 0.436 0.023
1600 0.42 0.415 0.434 0.019
1700 0.42 0.410 0.428 0.018
1800 0.40 0.381 0.419 0.039
