100 0.39 0.374 0.406 0.035
200 0.38 0.366 0.392 0.028
300 0.38 0.373 0.389 0.017
400 0.39 0.379 0.394 0.016
500 0.39 0.382 0.403 0.023
600 0.39 0.383 0.397 0.015
700 0.39 0.384 0.398 0.015
800 0.39 0.385 0.402 0.019
900 0.39 0.384 0.401 0.018
1000 0.39 0.375 0.404 0.030
1100 0.39 0.380 0.403 0.025
1200 0.40 0.394 0.402 0.008
1300 0.40 0.388 0.405 0.017
1400 0.40 0.393 0.413 0.021
1500 0.40 0.389 0.410 0.023
1600 0.40 0.391 0.408 0.019
1700 0.39 0.386 0.403 0.018
1800 0.38 0.358 0.395 0.039
