100 0.3558231 0.348918391273128 0.362727808726872 0.0147533665342774
200 0.342969 0.333077211305712 0.352860788694288 0.0211358929187693
300 0.3487228 0.333594216464787 0.363851383535213 0.0323254096397702
400 0.3262874 0.310353524015236 0.342221275984764 0.0340460868103037
500 0.3311133 0.324474855878394 0.337751744121606 0.0141844360446675
600 0.34198465 0.337518299547166 0.346451000452834 0.00954329978392115
700 0.34406225 0.33925493186492 0.348869568135079 0.0102718491538512
800 0.3477186 0.342862071338215 0.352575128661785 0.0103769978236279
900 0.34684015 0.341315019840687 0.352365280159313 0.0118056059443452
1000 0.33996355 0.335003290973286 0.344923809026715 0.0105986396270812
1100 0.33594145 0.330118206784783 0.341764693215217 0.0124425873662108
1200 0.3367298 0.331004884235978 0.342454715764022 0.0122324900275326
1300 0.3367615 0.333020326481485 0.340502673518515 0.0079938063096243
1400 0.3373858 0.333604521486906 0.341167078513094 0.00807949908947591
1500 0.338199 0.334806706326994 0.341591293673006 0.007248350934051
1600 0.33976405 0.336748369416613 0.342779730583387 0.00644363763294747
1700 0.3373429 0.330979857249359 0.343705942750641 0.0135959829280177
1800 0.3418368 0.339524973209198 0.344148626790803 0.00493970554843739
