100 266 255 276 22.71
200 546 532 559 28.93
300 866 846 886 42.36
400 1156 1138 1174 39.06
500 1454 1429 1478 51.90
600 1725 1693 1757 68.43
700 2021 1991 2051 63.64
800 2485 2366 2603 253.90
900 2775 2683 2866 195.93
1000 3081 3033 3130 103.14
1100 3286 3239 3334 101.42
1200 3544 3516 3573 61.35
1300 3805 3762 3847 90.56
1400 4095 4055 4136 86.90
1500 4434 4393 4476 89.35
1600 4699 4642 4755 121.39
1700 5004 4943 5064 128.42
1800 5323 5240 5406 177.72
